2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
168	nan	nan	1	1	32.0	32.0	32.0	1.084	1.96711490599e-18	-1.29852500007e-17	2.42066134458e-19	1.0	-1.67991614295e-17	6.77897673044e-19	-1.38063723424e-18	1.0	9138476661.71	39614337.8302	28916585.4263	36545712.2726	8910566074.0	-32372050.7467	26676438.3177	-32371353.3086	8798152717.13
169	nan	nan	1	1	32.0	32.0	32.0	1.0845	4.96262045418e-19	-1.49724058386e-17	-1.27378369708e-18	1.0	-2.34057636465e-17	1.07569875579e-18	2.38164488944e-18	1.0	9187365669.46	39679360.7591	29040432.7114	36589741.1801	8967167462.68	-32420027.4188	26778866.3639	-32419087.6574	8854463731.12
170	nan	nan	1	1	32.0	32.0	32.0	1.085	4.7780599159e-19	2.17960801006e-17	-7.08402439674e-19	1.0	-9.9714707093e-17	-2.40067666098e-19	1.63842641779e-18	1.0	9236293066.78	39707040.7847	29181891.4164	36598256.8378	9023773988.04	-32466655.787	26895940.6846	-32467794.4917	8910777538.06
171	nan	nan	1	1	32.0	32.0	32.0	1.0855	-7.6859637285e-19	3.13687336185e-17	7.73016826043e-20	1.0	8.71494861724e-17	-1.39346184246e-18	-4.9175556544e-19	1.0	9285153301.68	39747270.8389	29320602.3679	36616922.14	9080412038.99	-32516651.323	27011109.5559	-32517684.9592	8967131639.05
172	nan	nan	1	1	32.0	32.0	32.0	1.086	-2.14921375476e-18	-3.39892153293e-17	7.97944740983e-19	1.0	1.30616120061e-17	-2.87461806474e-20	4.10255114047e-19	1.0	9333969764.89	39797355.063	29456405.2191	36645187.658	9137078809.36	-32566969.4342	27122977.9744	-32567645.7223	9023521577.58
173	nan	nan	1	1	32.0	32.0	32.0	1.0865	3.35352255219e-19	-5.40195791507e-17	9.50576107611e-19	1.0	4.25883996889e-17	-4.67535717105e-19	2.00561520042e-19	1.0	9382750413.8	39856037.1161	29589032.2677	36681721.2009	9193772012.72	-32618170.7393	27232709.9507	-32618065.0564	9079944200.84
174	nan	nan	1	1	32.0	32.0	32.0	1.087	6.79949080963e-19	7.68990176996e-17	1.04244278644e-18	1.0	1.3348699927e-17	9.53587045041e-19	-4.49139220282e-19	1.0	9431504880.66	39918872.1415	29721811.5406	36723265.0588	9250487852.66	-32669299.244	27342186.673	-32668884.7773	9136396589.7
175	nan	nan	1	1	32.0	32.0	32.0	1.0875	2.83635599833e-18	1.2934378393e-17	1.00164127555e-18	1.0	3.28489203851e-17	5.79377153367e-19	2.8375603733e-18	1.0	9480234084.56	39985222.9966	29853862.3903	36768253.5381	9307225433.1	-32721750.6954	27451562.3316	-32720778.5737	9192877433.95
176	nan	nan	1	1	32.0	32.0	32.0	1.088	-3.2897965578e-19	3.31119208065e-17	5.4242203232e-19	1.0	9.20452605069e-17	5.96695006671e-20	-1.07340250241e-18	1.0	9528944540.79	40051731.1768	29987205.6757	36813687.5112	9363981766.69	-32774623.529	27561473.1108	-32773550.3012	9249384925.29
177	nan	nan	1	1	32.0	32.0	32.0	1.0885	-1.26966268326e-18	1.84922267663e-16	-2.66385244467e-20	1.0	6.45823579356e-18	2.77548874014e-19	-8.76520281731e-19	1.0	9577635731.02	40118912.2277	30120987.0112	36859747.173	9420757112.08	-32828822.2953	27672184.608	-32827378.8318	9305918110.81
178	nan	nan	1	1	32.0	32.0	32.0	1.089	1.17318033662e-18	2.49862278644e-17	-5.97505643672e-20	1.0	5.48386666281e-17	4.66093114116e-19	2.91167575619e-20	1.0	9626389520.26	40150573.7785	30274786.0108	36871837.9869	9477527132.05	-32879432.6502	27800428.1448	-32880401.3484	9362444306.27
179	nan	nan	1	1	32.0	32.0	32.0	1.0895	1.14813992511e-18	-2.29520021409e-17	-9.42621938841e-20	1.0	-3.8577205684e-17	5.49353805854e-19	-2.81056119811e-19	1.0	9675077453.09	40194984.2923	30425538.7499	36894224.5968	9534326762.4	-32932518.3066	27926061.4221	-32933496.9555	9419009357.2
180	nan	nan	1	1	32.0	32.0	32.0	1.09	2.20843988662e-19	1.04546020897e-16	-1.73193422295e-19	1.0	-1.36812334815e-16	4.07978713001e-19	-1.46054949886e-18	1.0	9723719059.14	40249156.94	30572006.9883	36926076.4388	9591155943.48	-32985731.2403	28047058.3822	-32986248.2865	9475610893.1
181	nan	nan	1	1	32.0	32.0	32.0	1.0905	-1.05288180577e-18	-4.96172776086e-17	-3.11023219042e-19	1.0	3.76537544831e-17	4.44645975194e-19	-9.23451200964e-19	1.0	9772321701.63	40312229.6452	30713754.9605	36966235.5242	9648012965.64	-33039677.2097	28164356.4011	-33039253.1779	9532246011.02
182	nan	nan	1	1	32.0	32.0	32.0	1.091	-1.4418088949e-18	1.51453990832e-17	1.05225149415e-18	1.0	-2.21905724609e-17	1.01506972561e-18	-5.63700426398e-19	1.0	9820895351.81	40380384.4918	30853896.2946	37012059.7819	9704894525.13	-33093202.9976	28279811.419	-33092319.1575	9588911174.77
183	nan	nan	1	1	32.0	32.0	32.0	1.0915	1.96309149949e-18	-8.92228706261e-17	1.95464929416e-18	1.0	-1.51822714861e-18	1.47735119146e-18	-1.98502171189e-18	1.0	9869442107.24	40452212.9464	30992245.4438	37061501.3953	9761799489.15	-33147727.2104	28394053.7733	-33146180.1875	9645604659.19
184	nan	nan	1	1	32.0	32.0	32.0	1.092	1.30743505876e-18	4.80256100565e-18	7.61509089361e-19	1.0	-5.16758786903e-17	1.15336770658e-18	-5.19760592259e-19	1.0	9917969085.81	40524487.6372	31131032.1927	37111777.084	9818724818.46	-33202219.2916	28508156.9099	-33200536.9824	9702324056.43
185	nan	nan	1	1	32.0	32.0	32.0	1.0925	-6.7517790319e-19	-1.39258876987e-16	-1.55592673221e-20	1.0	4.04174840236e-17	2.50344558028e-19	-7.37977455295e-20	1.0	9966550534.12	40567000.5848	31289188.7393	37135179.9586	9875651999.79	-33253106.9376	28639868.6013	-33253975.7522	9759036064.86
186	nan	nan	1	1	32.0	32.0	32.0	1.093	1.139987233e-18	-5.91053171672e-17	-1.42331313641e-19	1.0	2.24308452678e-17	-4.22808407023e-19	-1.03165965998e-18	1.0	10015071955.8	40619270.2081	31446754.3295	37166665.2292	9932607175.16	-33305204.0316	28770057.7193	-33306766.8247	9815785657.32
187	nan	nan	1	1	32.0	32.0	32.0	1.0935	-1.01853064929e-18	-2.70952075541e-17	-8.96051670354e-20	1.0	2.86884831454e-17	-5.55653613399e-19	2.02856449934e-18	1.0	10063542957.3	40682625.7206	31599039.8053	37207095.1641	9989592288.83	-33358470.4119	28896278.9589	-33359409.7361	9872572915.42
188	nan	nan	1	1	32.0	32.0	32.0	1.094	2.89775265212e-18	2.9109746379e-17	-1.69145696686e-18	1.0	-1.02629949652e-16	-3.7446135458e-19	4.7386199443e-19	1.0	10111972179.9	40755247.6502	31747464.4246	37255865.4708	10046604844.8	-33412120.8097	29018472.2405	-33412127.4576	9929396299.43
189	nan	nan	1	1	32.0	32.0	32.0	1.0945	-1.04893119117e-18	8.79177946864e-17	-1.27027810564e-18	1.0	-3.0711727219e-17	-2.64922789144e-19	1.76013446439e-18	1.0	10160369438.2	40834451.8559	31893409.9911	37310585.4669	10103642084.6	-33466203.657	29138932.3181	-33465178.9774	9986251209.52
190	nan	nan	1	1	32.0	32.0	32.0	1.095	1.5645757327e-18	-3.49698875763e-19	-9.93407519729e-19	1.0	-1.63713674395e-16	5.06810252589e-19	-2.77427113027e-18	1.0	10208742099.7	40916467.8678	32038859.5456	37368342.9106	10160700859.6	-33520508.328	29258451.4946	-33518908.2699	10043134955.9
191	nan	nan	1	1	32.0	32.0	32.0	1.0955	1.03034940589e-18	2.65023705178e-17	-7.4166998955e-19	1.0	-6.14983109747e-17	5.86993832447e-19	-8.64026545759e-19	1.0	10257156744.1	40974702.641	32201980.511	37406061.3217	10217764715.4	-33571387.2397	29394233.5071	-33572385.2663	10100018361.6
192	nan	nan	1	1	32.0	32.0	32.0	1.096	-6.85699640582e-20	1.98344040726e-16	-3.63775835427e-19	1.0	-4.54290570264e-18	5.05863957968e-19	8.56800295927e-19	1.0	10305516041.7	41039952.2724	32364092.5779	37449417.8054	10274855365.4	-33625928.2748	29528181.8289	-33627562.3903	10156938235.1
193	nan	nan	1	1	32.0	32.0	32.0	1.0965	-1.19716195694e-18	-6.02814588105e-17	-5.44170692135e-19	1.0	1.42033965372e-16	1.97332206931e-19	-3.13179844335e-18	1.0	10353825362.5	41114179.6266	32520777.9246	37499538.0223	10331975287.1	-33682677.2682	29658104.7596	-33683842.1271	10213895141.2
194	nan	nan	1	1	32.0	32.0	32.0	1.097	1.22480964173e-18	-1.27454536498e-16	-1.88186898078e-19	1.0	4.9398197169e-17	-1.74210854449e-19	2.95852726608e-19	1.0	10402092835.9	41195872.4794	32673410.725	37556105.2248	10389122819.8	-33741382.2551	29783736.4866	-33741219.6644	10270887738.0
195	nan	nan	1	1	32.0	32.0	32.0	1.0975	-2.69877931885e-18	3.68545656624e-17	1.93677722984e-19	1.0	-6.71351034804e-18	1.69426441786e-19	-3.06858860967e-18	1.0	10450330577.9	41282077.7903	32823888.8345	37616459.3696	10446294225.4	-33800426.8234	29908022.5069	-33799408.2652	10327910184.9
196	nan	nan	1	1	32.0	32.0	32.0	1.098	4.35533753566e-19	-1.88617693741e-18	3.56880457841e-19	1.0	7.25463800814e-17	-5.64666573353e-20	-1.50213352262e-18	1.0	10498589370.2	41352198.2276	32988545.9681	37663876.6413	10503477423.3	-33857518.1742	30043558.2039	-33858133.8865	10384941035.6
197	nan	nan	1	1	32.0	32.0	32.0	1.0985	2.66630089928e-19	-1.83379542734e-16	1.69204757381e-19	1.0	7.51051706621e-17	-2.92954285742e-19	-7.87740640946e-20	1.0	10546799701.4	41427156.555	33151700.6604	37715116.4568	10560686097.1	-33917711.1516	30178164.237	-33918613.7361	10442004993.7
198	nan	nan	1	1	32.0	32.0	32.0	1.099	1.64099398641e-18	3.14734083619e-17	1.50530327872e-20	1.0	-5.57277368941e-17	-8.86367039742e-19	2.19201538838e-18	1.0	10594964866.5	41508183.1211	33310011.6197	37771359.6831	10617922312.5	-33980218.1168	30308583.4714	-33980373.2303	10499104247.7
199	nan	nan	1	1	32.0	32.0	32.0	1.0995	1.45136448534e-18	-1.07882801313e-16	-7.56870260486e-20	1.0	-5.50821091911e-17	1.15050897039e-19	6.2272803491e-19	1.0	10643092495.6	41594086.5207	33464509.8743	37831795.4076	10675184135.7	-34044288.4223	30435690.123	-34043272.0977	10556236550.4
200	nan	nan	1	1	32.0	32.0	32.0	1.1	3.05130384359e-19	-9.80044185323e-17	-2.19295506555e-19	1.0	-2.18357285217e-17	4.7384875954e-19	1.28680186556e-18	1.0	10691192073.1	41682809.8578	33616249.1242	37895044.3939	10732468457.8	-34109045.7161	30560658.819	-34107126.9162	10613397991.4
201	nan	nan	1	1	32.0	32.0	32.0	1.0995	-9.77528960691e-19	1.09784608656e-16	-4.42801362428e-19	1.0	1.27209730742e-16	8.21238147032e-19	-2.67747114627e-18	1.0	10599655427.9	41143769.1363	32844778.3237	37419020.6211	10697401665.3	-33078770.258	29868689.4089	-33083231.5637	10578036940.9
202	nan	nan	1	1	32.0	32.0	32.0	1.099	1.24171059601e-18	-1.31497934299e-16	-5.12425154587e-19	1.0	-1.9200582553e-17	-6.15978241111e-19	-1.0037340425e-19	1.0	10513959477.9	40750490.7216	32181552.6723	37081120.9369	10659432453.3	-32217804.8719	29283269.0747	-32221588.068	10539874193.4
203	nan	nan	1	1	32.0	32.0	32.0	1.0985	-3.01940775917e-19	3.37062533853e-17	-1.12736114813e-18	1.0	3.42752444589e-17	-1.41025691762e-18	1.04243286027e-18	1.0	10429817718.7	40444932.9851	31567920.8433	36820724.3425	10620754188.8	-31459361.3299	28736743.9307	-31463811.0335	10500965705.7
204	nan	nan	1	1	32.0	32.0	32.0	1.098	1.37521092943e-18	1.78090080059e-16	-8.43790399253e-20	1.0	-1.16298775093e-16	-6.12881276898e-19	-5.13407845155e-19	1.0	10346391745.1	40150497.1736	30983478.9433	36569007.551	10581865611.1	-30764716.1096	28218418.8042	-30767655.6537	10461766701.6
205	nan	nan	1	1	32.0	32.0	32.0	1.0975	-8.51731333134e-19	2.32408370672e-17	-8.95788626919e-19	1.0	4.97948038029e-17	-3.78517848304e-21	-8.70855748896e-19	1.0	10263254683.1	39878899.3987	30409592.0466	36337894.8077	10542906459.4	-30096291.0174	27707718.6542	-30098245.6753	10422467144.4
206	nan	nan	1	1	32.0	32.0	32.0	1.097	-1.61901083445e-18	-2.36655380635e-18	4.23963151158e-19	1.0	-7.2039103299e-17	5.48678826474e-19	1.44313238388e-19	1.0	10180383929.9	39619300.937	29843286.1763	36118813.1287	10503911782.3	-29437581.7409	27202869.1756	-29440763.47	10383119796.2
207	nan	nan	1	1	32.0	32.0	32.0	1.0965	1.34499567601e-18	-1.15193450037e-16	8.90046339107e-20	1.0	-4.71218920762e-17	1.09193134813e-18	-2.06903679235e-18	1.0	10097686439.4	39362415.44	29272221.4334	35901302.1864	10464894864.2	-28787531.9596	26693752.0485	-28791235.9774	10343747290.4
208	nan	nan	1	1	32.0	32.0	32.0	1.096	-7.86933312669e-19	1.92514045299e-18	-7.56110908684e-19	1.0	-6.6739099034e-17	7.21830889738e-20	1.80894473798e-18	1.0	10015161618.5	39107835.1661	28694648.5821	35685277.0121	10425854139.1	-28140139.7836	26178539.3174	-28144287.3768	10304359505.0
209	nan	nan	1	1	32.0	32.0	32.0	1.0955	-1.49064563827e-18	-6.76578187618e-17	-1.46597745804e-18	1.0	9.80177063616e-17	-5.12256409742e-19	-5.24631031706e-19	1.0	9932903398.78	38849093.9296	28097520.9148	35461805.027	10386732432.2	-27490779.9328	25646961.1303	-27491802.6457	10264939983.9
210	nan	nan	1	1	32.0	32.0	32.0	1.095	-3.95326158351e-19	1.75926307925e-16	-7.30491470752e-19	1.0	8.57016686376e-18	-3.85836742364e-19	-9.34224401262e-19	1.0	9850893709.15	38594150.5565	27486907.2749	35242303.7843	10347518603.0	-26827508.2386	25102528.9086	-26827757.8553	10225485728.3
211	nan	nan	1	1	32.0	32.0	32.0	1.0945	1.6927821102e-18	-8.82614386001e-17	-1.39625274985e-18	1.0	-5.74087962007e-17	-3.66619682373e-19	4.10546281622e-19	1.0	9769180909.43	38342648.2439	26858477.0355	35025566.9453	10308179941.9	-26145584.5158	24543883.8693	-26146977.8778	10185971665.2
212	nan	nan	1	1	32.0	32.0	32.0	1.094	-3.99190746173e-19	-4.14399421264e-17	-1.18157952856e-18	1.0	-1.63639022999e-17	2.4788948597e-19	-8.30092288309e-20	1.0	9687989534.26	38109034.1979	26189092.881	34832458.0366	10268526820.5	-25425762.8373	23939549.4977	-25427174.9446	10146306806.2
213	nan	nan	1	1	32.0	32.0	32.0	1.0935	-3.32087207905e-18	3.19765591675e-17	-8.30198167428e-19	1.0	-2.02525809299e-17	9.49947450346e-19	1.27277288237e-18	1.0	9607233543.39	37877748.9602	25480451.7751	34639976.6414	10228670388.7	-24675251.2391	23304299.8933	-24678990.7133	10106502742.9
214	nan	nan	1	1	32.0	32.0	32.0	1.093	8.50407844154e-19	-5.91069549849e-17	-5.2951139732e-20	1.0	-8.4574717771e-17	9.95912222624e-19	9.65670499429e-19	1.0	9527092578.4	37651088.6837	24718561.2258	34446045.0611	10188494248.1	-23886282.25	22618484.9835	-23887044.9423	10066468047.6
215	nan	nan	1	1	32.0	32.0	32.0	1.0925	-7.08648939497e-19	1.42283979057e-16	-1.26644660504e-18	1.0	4.34786114641e-17	9.45460822703e-19	-5.4824207511e-19	1.0	9447621537.08	37447788.3169	23929668.1269	34277169.0211	10147981816.3	-23040402.7198	21906804.2476	-23042282.6007	10026162236.9
216	nan	nan	1	1	32.0	32.0	32.0	1.092	-2.77797689942e-18	-4.71238938533e-17	-6.75280473586e-19	1.0	6.51206275213e-17	9.05557629954e-19	3.5634676091e-18	1.0	9369013872.97	37257980.7363	23118771.5057	34119619.5523	10107014545.8	-22137740.1482	21172198.1438	-22138431.6318	9985447655.88
217	nan	nan	1	1	32.0	32.0	32.0	1.0915	-2.58754007007e-18	-3.93730196077e-17	-1.24755379985e-19	1.0	1.06548519281e-16	7.83558415769e-19	6.2002811739e-19	1.0	9291651476.01	37060560.3365	22314849.4448	33955866.4254	10065417460.7	-21152584.7704	20445259.982	-21154505.7362	9944091123.84
218	nan	nan	1	1	32.0	32.0	32.0	1.091	1.89505093102e-18	-1.18976960924e-16	-1.55544365873e-18	1.0	6.0315297115e-18	3.40586654135e-19	-1.59951584177e-18	1.0	9216312242.6	36815859.764	21551867.9735	33747482.1977	10022749183.6	-20037810.2065	19754921.4225	-20037580.8144	9901648587.73
219	nan	nan	1	1	32.0	32.0	32.0	1.0905	-5.01019988301e-19	5.40116779215e-17	-2.4066273983e-18	1.0	-7.91369316858e-18	-4.70315043963e-19	-1.07308486505e-19	1.0	9142665362.24	36498791.6794	20817293.3272	33475581.7007	9979174258.82	-18756347.4649	19090354.4819	-18756229.2927	9858271551.32
220	nan	nan	1	1	32.0	32.0	32.0	1.09	-1.57867089034e-18	-1.27257823023e-16	-1.14437459897e-18	1.0	-6.50747785543e-17	-1.01899387044e-18	-1.98729811294e-18	1.0	9071128482.37	36059778.4988	20116543.4206	33086221.1018	9934490811.84	-17339063.0757	18454906.2566	-17338438.5843	9813778154.73
221	nan	nan	1	1	32.0	32.0	32.0	1.0895	3.95868788833e-19	2.81412733917e-17	5.48986537662e-19	1.0	8.72611026156e-17	-9.66213129911e-19	6.85302593888e-19	1.0	9000589351.5	35550602.6974	19409719.6215	32635479.7392	9889274656.89	-15832410.536	17812478.2579	-15828966.5101	9768711328.2
222	nan	nan	1	1	32.0	32.0	32.0	1.089	4.16899028727e-19	-4.18838270955e-17	5.87744912443e-19	1.0	-2.99984195983e-17	-1.06808207671e-18	3.11178728998e-19	1.0	8931446059.18	34930914.6824	18713893.1318	32079437.101	9843431138.06	-14269601.5923	17183426.7278	-14269522.6155	9722889371.0
223	nan	nan	1	1	32.0	32.0	32.0	1.0885	4.2662667273e-19	1.23012530287e-16	-8.60694662251e-19	1.0	1.27749773803e-17	-7.95231588574e-19	2.90812880572e-18	1.0	8862929567.86	34266355.293	18009924.8875	31483246.5627	9797293563.62	-12658197.0565	16544227.3126	-12659800.8881	9676675907.9
224	nan	nan	1	1	32.0	32.0	32.0	1.088	3.08187643903e-19	-5.37988443499e-17	-4.12888857117e-19	1.0	-2.62521616174e-17	-5.84280680038e-19	4.48715703808e-19	1.0	8795057751.25	33548298.8809	17306106.9354	30838085.4579	9750914535.41	-11003773.0028	15903730.3482	-11002943.1145	9630065747.8
225	nan	nan	1	1	32.0	32.0	32.0	1.0875	2.52746690527e-19	6.74942851547e-17	1.88686515168e-19	1.0	1.66947930738e-16	4.50184776576e-19	1.87554270346e-18	1.0	8727807097.61	32765720.1942	16600450.7469	30131369.2503	9704306541.82	-9306090.74033	15262517.3806	-9306730.24906	9583074210.27
226	nan	nan	1	1	32.0	32.0	32.0	1.087	-2.64016199192e-18	1.1727978483e-17	-1.78700790814e-18	1.0	-1.32715064396e-16	1.14497678645e-18	4.60627104629e-19	1.0	8661166226.0	31900479.579	15892346.292	29350085.3276	9657452109.64	-7572117.66887	14617130.9959	-7571480.70936	9535708780.23
227	nan	nan	1	1	32.0	32.0	32.0	1.0865	1.072370181e-18	-6.74087513707e-17	4.79748211669e-19	1.0	-2.52726011011e-17	4.74073752666e-20	3.93446804e-19	1.0	8595280744.62	30924214.4702	15187326.5525	28463294.0446	9610299614.52	-5811463.85048	13976844.6958	-5811944.36767	9487886774.36
228	nan	nan	1	1	32.0	32.0	32.0	1.086	-1.81487396861e-18	-5.24610153667e-17	-1.01790199203e-18	1.0	1.65952217038e-17	-8.45246237131e-19	-9.66623411495e-19	1.0	8529942395.63	29855758.7153	14489378.2393	27492587.7224	9562903030.23	-4047859.29744	13339599.3125	-4048143.65829	9439735766.92
229	nan	nan	1	1	32.0	32.0	32.0	1.0855	-8.36524444752e-19	1.71144184898e-16	-2.32303417996e-18	1.0	1.89277618434e-17	5.47805323747e-19	-3.06520047788e-20	1.0	8465240254.51	28680170.5149	13803786.3297	26421626.2037	9515224353.01	-2306567.59374	12714920.8191	-2308719.81853	9391222612.73
230	nan	nan	1	1	32.0	32.0	32.0	1.085	1.79743038385e-19	9.30283778999e-17	-1.51176852239e-18	1.0	4.36320236893e-18	1.50586576154e-19	1.06440277734e-18	1.0	8401138440.25	27414994.9216	13128642.8672	25267646.1568	9467251245.96	-603587.362245	12097478.3003	-604934.248433	9342379844.51
231	nan	nan	1	1	32.0	32.0	32.0	1.0845	2.20215993141e-18	-1.75272755832e-17	-6.91582549098e-19	1.0	-1.37061372428e-16	-8.79021675903e-19	-1.44681168325e-18	1.0	8337764499.08	26058907.3311	12461551.6663	24028022.3616	9418895794.85	1044502.30436	11489141.1037	1042635.43108	9293165306.22
232	nan	nan	1	1	32.0	32.0	32.0	1.084	-1.97616095317e-18	7.48247299647e-17	6.78585887314e-20	1.0	-2.95323992761e-18	-2.02110002149e-19	3.14513921227e-19	1.0	8275053775.24	24649725.8995	11795340.528	22738589.0192	9370149979.09	2635642.0414	10879303.6092	2634373.95117	9243633728.44
233	nan	nan	1	1	32.0	32.0	32.0	1.0835	3.0506420991e-21	-2.32126070473e-18	5.83036600397e-19	1.0	-7.80145931783e-17	3.30878862466e-19	1.44837340025e-18	1.0	8213074569.42	23206643.0337	11127686.8009	21415830.3953	9320960380.74	4159549.11923	10269230.3822	4158928.74998	9193775343.62
234	nan	nan	1	1	32.0	32.0	32.0	1.083	1.31734137377e-18	-5.4735335226e-17	3.80344263097e-19	1.0	4.32248324522e-17	-6.4630599109e-19	5.06843339813e-19	1.0	8151817936.23	21757489.1353	10457828.5401	20088926.3763	9271314437.01	5614413.24874	9655034.96423	5614164.05714	9143600447.29
235	nan	nan	1	1	32.0	32.0	32.0	1.0825	-4.01215684313e-19	-9.72143981816e-17	6.42266040978e-19	1.0	-1.86620879743e-17	1.6613757167e-19	-8.96425555991e-19	1.0	8091501864.0	20317598.4623	9792378.99404	18771236.4507	9221096524.29	6991653.54175	9046077.07874	6991606.57561	9093023461.21
236	nan	nan	1	1	32.0	32.0	32.0	1.082	-2.21273460836e-18	-8.70644652404e-17	4.99266365402e-19	1.0	2.9614841059e-17	3.31189882376e-19	2.82676070322e-18	1.0	8031755922.25	18931008.8455	9120535.01731	17498836.4244	9170478924.59	8291869.77384	8430276.4381	8292518.59629	9042191069.94
237	nan	nan	1	1	32.0	32.0	32.0	1.0815	9.93338036558e-19	-4.20295994805e-17	6.18400225945e-20	1.0	4.63903037639e-17	4.99802378439e-19	1.05021497548e-18	1.0	7972584917.5	17622391.1671	8469003.83595	16296865.2761	9119494237.57	9526074.96426	7830838.22212	9525862.82307	8991138129.27
238	nan	nan	1	1	32.0	32.0	32.0	1.081	-3.80257574569e-18	-1.53384855374e-16	-7.97766069971e-20	1.0	-4.15118191586e-17	1.0483620909e-18	-1.88925404929e-18	1.0	7913879793.94	16378629.2055	7821088.94744	15151882.0239	9068194432.94	10680641.9229	7235355.57307	10681234.8476	8939883996.97
239	nan	nan	1	1	32.0	32.0	32.0	1.0805	-6.5390943528e-19	-1.52560665847e-16	-2.79517563871e-19	1.0	2.77341566008e-17	-4.61308701453e-19	-1.012680828e-18	1.0	7855801007.69	15224914.4965	7209635.6263	14092518.6112	9016494771.93	11766864.2612	6673875.79236	11766744.0896	8888413468.51
240	nan	nan	1	1	32.0	32.0	32.0	1.08	-1.35254618064e-18	8.24397282141e-17	-5.14946401094e-19	1.0	1.05391392865e-16	-1.41584204112e-18	-5.5493892935e-19	1.0	7798150636.35	14136071.6236	6603348.14643	13092004.9047	8964497964.08	12775504.3557	6116195.86283	12775239.6039	8836752262.26
241	nan	nan	1	1	32.0	32.0	32.0	1.0795	-2.96997544576e-19	-1.1658064185e-16	-1.20501355531e-18	1.0	4.81365465571e-17	1.44103465385e-18	1.71738577034e-18	1.0	7740948639.48	13126727.3066	6022091.60256	12161382.9065	8912212012.1	13730659.2238	5579350.47075	13731596.1736	8784942747.2
242	nan	nan	1	1	32.0	32.0	32.0	1.079	-7.90069981551e-19	3.17527373286e-17	-8.62504533431e-19	1.0	-6.1401567239e-17	2.64651473903e-19	-1.72890012446e-18	1.0	7684084600.08	12168390.6857	5447510.28561	11278257.54	8859694269.52	14625901.1751	5048968.11941	14626712.608	8732988304.02
243	nan	nan	1	1	32.0	32.0	32.0	1.0785	1.03430002049e-18	-7.82445526973e-17	1.00468033712e-18	1.0	-1.39083190442e-17	9.59979496815e-19	-9.31868590878e-19	1.0	7627622441.2	11265241.6401	4897740.88681	10446171.7222	8806922663.04	15468410.0912	4543025.34606	15469161.1705	8680900253.19
244	nan	nan	1	1	32.0	32.0	32.0	1.078	-4.93489336004e-19	1.33198230518e-16	2.38562859127e-18	1.0	-8.70388060977e-18	1.07005407529e-18	-1.13581824271e-18	1.0	7571473433.76	10410196.1174	4361577.1592	9659712.95661	8753937664.69	16265609.2767	4047201.73588	16263300.2595	8628695692.56
245	nan	nan	1	1	32.0	32.0	32.0	1.0775	-2.05966649037e-18	1.01924983321e-16	1.87440781166e-18	1.0	4.78206032678e-17	-5.26755231519e-19	-1.17324651107e-18	1.0	7515575605.05	9590298.89891	3833931.33172	8904828.17733	8700793602.34	17017092.5194	3559571.25935	17016799.0853	8576387680.82
246	nan	nan	1	1	32.0	32.0	32.0	1.077	-6.89405409726e-19	6.30431601041e-17	7.43188693154e-19	1.0	-6.59061397377e-17	-1.4378582803e-18	7.24080821004e-19	1.0	7460056568.76	8827645.34218	3341408.30803	8198090.70908	8647422254.48	17728754.377	3103684.68839	17726833.0032	8523970306.98
247	nan	nan	1	1	32.0	32.0	32.0	1.0765	-3.35043882286e-18	9.16195139544e-17	-8.9264368623e-19	1.0	3.06132298604e-17	-9.23332086956e-20	-1.22025683964e-19	1.0	7404766416.04	8097249.54745	2858244.52719	7522594.97867	8593889993.94	18397917.7012	2657235.06233	18397336.8438	8471451563.75
248	nan	nan	1	1	32.0	32.0	32.0	1.076	3.89117671546e-18	6.67242991185e-17	-1.01618145635e-18	1.0	4.51418218674e-17	4.3696973911e-19	-5.68253228489e-19	1.0	7349688450.19	7390563.56133	2388797.48554	6870849.60051	8540219105.04	19045144.6112	2220741.15416	19043203.6685	8418869932.95
249	nan	nan	1	1	32.0	32.0	32.0	1.0755	8.09333363657e-19	-1.36901667013e-16	-5.29266551858e-19	1.0	-4.81465951472e-17	5.50571415715e-19	1.37129340205e-18	1.0	7294784463.96	6707555.2893	1928700.87178	6240265.35375	8486441048.74	19664322.94	1794221.42821	19662763.4762	8366216998.8
250	nan	nan	1	1	32.0	32.0	32.0	1.075	-4.33409553753e-19	8.69271929633e-17	-2.49246062174e-20	1.0	3.6069167597e-17	-6.04569766103e-20	-6.58303418694e-20	1.0	7240251884.86	6064906.24764	1503487.29066	5641858.11865	8432462743.53	20251047.6637	1400275.5291	20251052.0475	8313453151.72
251	nan	nan	1	1	32.0	32.0	32.0	1.0745	8.82621565929e-19	-1.12539934041e-16	6.02554754131e-19	1.0	-3.05682560505e-17	-4.99193573508e-19	-5.81064601816e-19	1.0	7185886256.6	5444401.7454	1087841.99416	5066737.16443	8378359947.92	20809699.1518	1014077.36116	20809652.9881	8260607165.5
