2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
163	nan	nan	1	1	16.0	16.0	16.0	1.037	2.26104857358e-19	-2.1692778477e-18	1.56436397446e-20	1.0	-2.9133433523e-18	4.21557709937e-19	-4.58641871159e-19	1.0	2692833234.54	-1638138.21034	3653731.53229	-1579696.14375	2888042465.05	-1267511.00184	3523266.31253	-1267505.55167	2893984007.41
164	nan	nan	1	1	16.0	16.0	16.0	1.036	-3.57394964182e-19	-1.78681600223e-18	-6.33951221461e-20	1.0	7.79572066961e-18	5.21507597713e-19	1.55562894719e-19	1.0	2619742876.68	-1634102.03562	3639011.46744	-1577323.96808	2809387502.29	-1273757.90567	3512457.8648	-1273753.61305	2815311646.76
165	nan	nan	1	1	16.0	16.0	16.0	1.035	-2.85873619698e-20	-4.50682408432e-18	-8.49415227418e-20	1.0	2.25255177432e-18	3.07525899413e-19	4.27195772992e-19	1.0	2546582732.59	-1630067.25663	3624201.24423	-1574948.75244	2730805872.32	-1279911.49328	3501545.41876	-1279906.21708	2736712638.75
166	nan	nan	1	1	16.0	16.0	16.0	1.034	-7.51741740688e-20	4.58284529134e-18	-1.12602442426e-19	1.0	3.03608372031e-20	-8.36445035414e-21	-1.19047833759e-18	1.0	2473352654.31	-1626025.12872	3609281.01815	-1572561.48991	2652297636.84	-1285989.40257	3490501.55168	-1285985.31355	2658187055.92
167	nan	nan	1	1	16.0	16.0	16.0	1.033	6.64391468003e-20	-3.76585554393e-18	-1.44604405964e-19	1.0	-3.2099901723e-19	-1.63212661024e-19	1.29410752473e-19	1.0	2400052497.82	-1621991.60858	3594262.23111	-1570178.4904	2573862858.82	-1291972.29734	3479344.60192	-1291967.35037	2579734963.28
168	nan	nan	1	1	16.0	16.0	16.0	1.032	2.71844636509e-19	3.16504448653e-18	-1.44339708168e-19	1.0	1.39283980264e-19	-3.28754662653e-19	1.73721163526e-19	1.0	2326682118.21	-1617960.01628	3579126.90766	-1567792.07116	2495501599.29	-1297875.2418	3468049.4868	-1297871.54475	2501356431.04
169	nan	nan	1	1	16.0	16.0	16.0	1.031	-3.01755487459e-21	4.49650087028e-18	-1.41216274175e-19	1.0	1.5698961584e-18	-3.98423122565e-19	6.06290301777e-20	1.0	2253241367.22	-1613943.65794	3563885.77473	-1565416.67146	2417213922.4	-1303679.99459	3456633.24973	-1303675.59845	2423051527.23
170	nan	nan	1	1	16.0	16.0	16.0	1.03	1.93547028448e-19	2.73406353506e-19	-2.39286807599e-20	1.0	-1.68885134793e-18	-3.6687114528e-19	-4.66106349006e-19	1.0	2179730102.82	-1609937.62851	3548523.44644	-1563045.73217	2338999888.64	-1309399.11357	3445073.8359	-1309396.02929	2344820319.69
171	nan	nan	1	1	16.0	16.0	16.0	1.029	4.60044769477e-20	1.43537673846e-18	-5.10602048517e-20	1.0	2.42100545171e-18	-1.98152770098e-19	8.70207239296e-19	1.0	2106148173.11	-1605953.72453	3533050.16946	-1560692.8306	2260859563.27	-1315015.89061	3433387.24	-1315012.27004	2266662878.86
172	nan	nan	1	1	16.0	16.0	16.0	1.028	-3.03873069827e-20	-2.53162266067e-18	-5.39454108283e-20	1.0	-6.85580526574e-18	1.07996700775e-19	9.01693042132e-19	1.0	2032495438.53	-1601988.85191	3517453.5147	-1558352.64281	2182793006.34	-1320540.93772	3421554.81097	-1320538.69795	2188579270.47
173	nan	nan	1	1	16.0	16.0	16.0	1.027	3.59459606991e-20	-2.74184565026e-18	-6.48509600242e-21	1.0	-4.76403093271e-19	-1.15778815978e-19	-3.77869338704e-19	1.0	1958771743.7	-1598054.06336	3501742.85458	-1556038.55927	2104800283.85	-1325959.47214	3409591.13007	-1325956.89547	2110569567.41
174	nan	nan	1	1	16.0	16.0	16.0	1.026	-2.45586615145e-19	-5.06737460695e-18	7.84696616292e-20	1.0	2.37169225231e-20	-2.08423044584e-19	-7.98196203889e-20	1.0	1884976951.73	-1594147.90166	3485908.17696	-1553746.40947	2026881455.21	-1331280.50905	3397480.44219	-1331279.44179	2032633833.12
175	nan	nan	1	1	16.0	16.0	16.0	1.025	-3.71900403404e-20	2.77239177592e-18	1.05482071713e-19	1.0	-2.13277602163e-18	8.89913990209e-20	-7.06531357128e-19	1.0	1811110903.65	-1590280.82098	3469957.36943	-1551489.47538	1949036587.06	-1336491.37582	3385235.35588	-1336490.23199	1954772143.08
176	nan	nan	1	1	16.0	16.0	16.0	1.024	1.1630821157e-19	6.6124156423e-19	1.31872441976e-19	1.0	4.17248429817e-18	2.46963043684e-19	-7.34470209498e-19	1.0	1737173464.51	-1586452.00134	3453881.93029	-1549263.84872	1871265738.4	-1341599.77264	3372842.12833	-1341600.31316	1876984558.92
177	nan	nan	1	1	16.0	16.0	16.0	1.023	6.07746139655e-20	-2.2406403735e-18	1.17883163456e-19	1.0	4.79526527264e-19	2.73326944167e-19	-3.29959037625e-19	1.0	1663164472.16	-1582671.07805	3437687.60504	-1547082.42024	1793568976.72	-1346595.28781	3360310.78077	-1346596.02243	1799271157.89
178	nan	nan	1	1	16.0	16.0	16.0	1.022	-1.66494913695e-19	-1.40713348363e-18	1.14799434133e-19	1.0	-6.12775397779e-19	2.64433098221e-19	-4.93714329131e-19	1.0	1589083793.0	-1578937.22725	3421367.19146	-1544940.98429	1715946361.08	-1351484.35697	3347629.34943	-1351486.92763	1721631999.65
179	nan	nan	1	1	16.0	16.0	16.0	1.021	-9.31471544184e-20	-1.34311632166e-18	1.16678788484e-19	1.0	-3.94923817701e-18	2.40027961428e-19	4.7780599159e-19	1.0	1514931261.7	-1575259.21053	3404924.68435	-1542851.90637	1638397960.16	-1356258.82744	3334805.65611	-1356261.80062	1644067162.74
180	nan	nan	1	1	16.0	16.0	16.0	1.02	-5.65129794496e-20	2.34670478037e-18	9.83617009999e-20	1.0	2.04436695776e-18	6.10393117615e-20	3.0440246542e-22	1.0	1440706745.93	-1571635.73666	3388354.84723	-1540810.30146	1560923833.31	-1360924.1812	3321830.1264	-1360929.07274	1566576704.33
181	nan	nan	1	1	16.0	16.0	16.0	1.019	-8.24268936797e-20	-1.25857184561e-18	6.50759531508e-20	1.0	-7.51741740688e-21	-4.70103285726e-20	9.27104030549e-20	1.0	1366410077.18	-1568074.78763	3371660.92002	-1538828.03117	1483524050.53	-1365474.51888	3308709.36367	-1365479.93881	1489160703.69
182	nan	nan	1	1	16.0	16.0	16.0	1.018	4.25634055995e-20	-2.37692003378e-18	1.51010092628e-20	1.0	-4.7593722515e-18	-9.58206021581e-20	-9.81499427631e-20	1.0	1292041123.76	-1564574.42998	3354840.16795	-1536899.41695	1406198671.7	-1369914.72544	3295436.68983	-1369922.06541	1411819215.61
183	nan	nan	1	1	16.0	16.0	16.0	1.017	4.03928836722e-20	8.35253895332e-20	-8.15798607324e-20	1.0	1.90370654895e-18	-1.27425519003e-19	1.45385264462e-19	1.0	1217599714.53	-1561141.81072	3337895.58108	-1535035.69275	1328947768.05	-1374241.66486	3282017.98263	-1374249.54894	1334552319.35
184	nan	nan	1	1	16.0	16.0	16.0	1.016	2.35581038455e-20	-3.76277181461e-18	-2.94476298069e-20	1.0	1.1869578569e-18	-8.56562067911e-20	-1.95558731697e-19	1.0	1143085718.22	-1557773.76648	3320826.63008	-1533229.8554	1251771400.18	-1378460.52675	3268449.16289	-1378470.21381	1257360067.14
185	nan	nan	1	1	16.0	16.0	16.0	1.015	-2.23669637634e-20	3.96432595139e-18	-2.78726779206e-20	1.0	1.81921501247e-18	-9.65088164278e-20	2.40213249885e-19	1.0	1068498961.17	-1554476.11696	3303635.93222	-1531491.94402	1174669640.64	-1382572.08766	3254735.24086	-1382582.19681	1180242537.91
186	nan	nan	1	1	16.0	16.0	16.0	1.014	6.01393392551e-20	-3.12588244761e-18	-2.79256174798e-20	1.0	2.1901625038e-18	-4.30398616324e-20	1.56581981234e-19	1.0	993839312.519	-1551243.48921	3286324.382	-1529812.69424	1097642550.68	-1386582.38997	3240873.94776	-1386594.07583	1103199781.38
187	nan	nan	1	1	16.0	16.0	16.0	1.013	4.89690922631e-21	-1.41334064694e-18	-1.87935435172e-20	1.0	-2.70558205221e-18	3.59459606991e-20	-4.31457407508e-21	1.0	919106595.511	-1548079.43449	3268894.27462	-1528199.97374	1020690203.85	-1390495.58895	3226869.49581	-1390507.48392	1026231877.26
188	nan	nan	1	1	16.0	16.0	16.0	1.012	8.27974705941e-20	4.97385687562e-18	4.89690922631e-22	1.0	-1.42963279629e-18	9.0976632491e-20	-3.02668694856e-19	1.0	844300678.862	-1544975.62304	3251347.78127	-1526641.59325	943812661.542	-1394316.27374	3212721.35976	-1394329.45809	949338874.317
189	nan	nan	1	1	16.0	16.0	16.0	1.011	-3.65282958503e-21	1.11599237779e-18	1.12893610001e-20	1.0	9.64029373094e-19	5.87364409362e-20	1.47171974585e-19	1.0	769421381.945	-1541933.27426	3233687.53808	-1525143.15447	867009997.371	-1398049.22497	3198433.72761	-1398062.30476	872520854.816
190	nan	nan	1	1	16.0	16.0	16.0	1.01	-4.6983858793e-20	2.36496892829e-18	2.2261084645e-20	1.0	-1.81407987522e-18	5.2966028983e-20	4.40986528164e-20	1.0	694468572.991	-1538941.63937	3215917.47908	-1523690.08142	790282271.929	-1401695.26256	3184008.30506	-1401709.22854	795777867.523
191	nan	nan	1	1	16.0	16.0	16.0	1.009	-3.91752738105e-21	1.62492683019e-18	5.02925812432e-20	1.0	-4.5787424755e-19	5.95570041038e-21	-1.84295840477e-19	1.0	619442067.61	-1536000.85012	3198040.96538	-1522286.77305	713629558.023	-1405259.17489	3169449.61739	-1405272.6088	719109997.948
192	nan	nan	1	1	16.0	16.0	16.0	1.008	-7.64976630489e-20	1.39291921198e-18	7.81652591638e-20	1.0	-8.66091188568e-19	-1.30760711232e-20	-9.22604168017e-20	1.0	544341734.356	-1533099.08542	3180063.48992	-1520917.57359	637051914.947	-1408738.05965	3154761.27707	-1408751.9377	642517294.505
193	nan	nan	1	1	16.0	16.0	16.0	1.007	-5.88687898342e-20	2.11144137927e-18	3.97840787414e-20	1.0	-5.40089382993e-19	-3.81958919652e-20	-1.12125986393e-19	1.0	469177154.732	-1528932.74399	3168572.57998	-1518278.0031	560547412.935	-1411915.11424	3146603.51309	-1411906.07399	565993028.892
194	nan	nan	1	1	16.0	16.0	16.0	1.006	-4.90087969325e-20	3.41294720739e-19	1.00717511384e-20	1.0	-5.47236223485e-19	-2.01699720565e-20	3.63297725033e-20	1.0	393928617.795	-1525599.54513	3154304.07344	-1516501.33234	484120758.388	-1414093.07418	3135466.92754	-1414094.6621	489550825.53
195	nan	nan	1	1	16.0	16.0	16.0	1.005	9.23795308099e-21	-9.09296486322e-19	-3.15387423954e-20	1.0	-8.94784429656e-19	-2.74226916674e-20	-3.28225267061e-21	1.0	318605472.019	-1522718.52565	3138190.70582	-1515133.18836	407769440.464	-1416209.2174	3122574.38974	-1416210.89015	413184048.697
196	nan	nan	1	1	16.0	16.0	16.0	1.004	-3.94664413861e-20	-9.08012702012e-19	-6.11253385452e-20	1.0	-2.27693044134e-19	-1.61995051162e-20	4.17825471013e-20	1.0	243206927.728	-1519978.54759	3120555.22436	-1513924.90615	331493419.366	-1418765.45606	3108090.99586	-1418768.10965	336893592.14
197	nan	nan	1	1	16.0	16.0	16.0	1.003	5.16822446723e-20	6.55577031395e-19	-6.43877388811e-20	1.0	-4.64438752891e-19	-3.67929936464e-21	8.1209283818e-20	1.0	167738514.127	-1516706.20866	3105050.31356	-1512156.35522	255291574.096	-1421330.09447	3095786.72956	-1421329.48616	260675369.662
198	nan	nan	1	1	16.0	16.0	16.0	1.002	4.87043944671e-20	-1.02305698161e-18	-8.87531710045e-20	1.0	-1.94817577868e-19	-5.92923063078e-21	1.5617169965e-20	1.0	92192393.6372	-1513790.56428	3088793.00396	-1510766.33747	179166087.823	-1423750.85102	3082616.16297	-1423752.26671	184534905.165
199	nan	nan	1	1	16.0	16.0	16.0	1.001	-1.3221654911e-20	-6.8182181787e-19	-3.15122726158e-20	1.0	-2.64009581747e-19	5.02925812432e-22	1.65965518103e-20	1.0	16572318.8414	-1510773.80828	3072520.32466	-1509265.94362	103115971.13	-1426139.05558	3069438.56687	-1426140.17992	108469131.121
200	nan	nan	1	1	16.0	16.0	16.0	1.0	-1.85751678355e-20	1.20782266067e-18	-1.92832344398e-20	1.0	2.35528098896e-19	4.53427324577e-20	2.07523072077e-20	1.0	-59123071.1121	-1507906.87561	3056153.98541	-1507906.59697	27141473.6493	-1428368.35734	3056154.33363	-1428368.61959	32479250.2751
201	nan	nan	1	1	16.0	16.0	16.0	0.999	-2.18739641184e-20	3.59757392012e-19	-4.31457407508e-21	1.0	-4.9445548296e-19	3.87517573369e-20	8.4134194464e-20	1.0	-134895999.529	-1505344.51068	3038200.42104	-1506858.38816	-48756929.9272	-1430656.82022	3041244.72547	-1430656.32837	-43433233.7819
202	nan	nan	1	1	16.0	16.0	16.0	0.998	-5.77372067562e-21	-7.10543183099e-19	2.53299247176e-20	1.0	-1.60671562182e-19	2.59139142301e-20	7.16536933818e-20	1.0	-210743827.457	-1502738.31063	3019712.56914	-1505747.15142	-124579893.179	-1433107.76844	3025782.32704	-1433110.26125	-119270236.731
203	nan	nan	1	1	16.0	16.0	16.0	0.997	-1.49785865321e-20	3.55687663398e-20	5.32398257658e-20	1.0	1.1789110439e-18	1.18055217024e-20	6.2799552105e-20	1.0	-286668843.788	-1500254.16343	2999979.69273	-1504783.73054	-200326927.442	-1435881.41808	3009001.60697	-1435879.25194	-195029974.942
204	nan	nan	1	1	16.0	16.0	16.0	0.996	-2.2459607992e-20	-2.59643722474e-19	7.67425085102e-20	1.0	-4.47551033505e-19	-1.79729803496e-20	2.48643874689e-19	1.0	-362669139.126	-1497882.73857	2979583.70471	-1503890.04462	-275998199.177	-1438500.05478	2991550.36231	-1438505.68384	-270714232.634
205	nan	nan	1	1	16.0	16.0	16.0	0.995	-2.8518705979e-20	4.00841798676e-19	7.19341076094e-20	1.0	-1.15328829725e-18	-3.79576639488e-20	-5.18807680193e-21	1.0	-438745882.217	-1495553.11202	2958530.3454	-1503084.27648	-351593672.736	-1441409.77141	2973386.53621	-1441407.20755	-346321887.154
206	nan	nan	1	1	16.0	16.0	16.0	0.994	-1.90814023704e-20	-5.25193514522e-20	3.79262310856e-20	1.0	8.04522481214e-19	-4.94720180756e-20	2.12155283508e-20	1.0	-514897855.325	-1493208.14622	2937493.54941	-1502211.72286	-427113306.3	-1444084.54683	2955217.86254	-1444090.94839	-421854219.168
207	nan	nan	1	1	16.0	16.0	16.0	0.993	-3.37191904901e-20	-2.74076369802e-19	9.59529510562e-23	1.0	1.83848501202e-18	-5.5560067384e-20	-2.44316065724e-20	1.0	-591126550.794	-1490868.03325	2916204.1789	-1501392.58888	-502556937.374	-1446877.39918	2936752.89902	-1446874.321	-497309923.792
208	nan	nan	1	1	16.0	16.0	16.0	0.992	3.68591680954e-20	6.52092946655e-19	-2.15695616529e-20	1.0	1.44339708168e-18	-4.2933982514e-20	2.186536144e-19	1.0	-667431137.108	-1488516.51538	2895065.14427	-1500512.69804	-577924503.946	-1449368.21435	2918402.12792	-1449373.54702	-572689920.501
209	nan	nan	1	1	16.0	16.0	16.0	0.991	4.23781171423e-20	7.23438928849e-19	-6.02584532633e-20	1.0	1.50242469019e-18	-3.45165926006e-20	2.1334642359e-19	1.0	-743812533.789	-1486166.8125	2873909.62393	-1499678.10194	-653215920.85	-1451849.57349	2900005.72575	-1451846.70202	-647993401.222
210	nan	nan	1	1	16.0	16.0	16.0	0.99	-1.50480697036e-20	2.31226759711e-19	-5.93584807568e-20	1.0	1.32708887011e-18	-2.04876094117e-20	-2.26766601848e-19	1.0	-820270422.229	-1483806.21119	2852933.32679	-1498788.13803	-728431075.283	-1454026.91462	2881741.08405	-1454031.31789	-723220826.751
211	nan	nan	1	1	16.0	16.0	16.0	0.989	1.29318108244e-19	-8.0679888226e-19	-6.57178453061e-20	1.0	8.23104266494e-19	-7.90122921111e-21	-3.19093193098e-19	1.0	-896805365.803	-1481456.79702	2832011.38601	-1497947.18939	-803569917.865	-1456124.54283	2863510.87315	-1456122.26894	-798371710.732
212	nan	nan	1	1	16.0	16.0	16.0	0.988	-7.46447784768e-20	-1.61862702264e-20	-5.61688723148e-20	1.0	-2.54279290766e-18	-9.2908926402e-21	4.97896554308e-20	1.0	-973417248.773	-1479100.06574	2811272.02204	-1497060.59031	-878632347.248	-1457925.82751	2845409.97091	-1457930.05865	-873446302.351
213	nan	nan	1	1	16.0	16.0	16.0	0.987	3.189608442e-20	1.0935327698e-19	-4.52434707842e-20	1.0	1.95706962463e-18	6.40568666361e-21	7.33477592763e-20	1.0	-1050106516.21	-1476762.22847	2790584.63743	-1496224.56176	-953618296.482	-1459622.27057	2827345.94615	-1459620.70932	-948444250.726
214	nan	nan	1	1	16.0	16.0	16.0	0.986	5.69894354825e-20	1.38068355636e-18	-2.94873344763e-20	1.0	2.3275935995e-18	3.38085259963e-20	5.32492556247e-19	1.0	-1126873117.15	-1474422.89724	2770060.78317	-1495355.13374	-1028527698.58	-1461029.60578	2809389.06361	-1461034.12816	-1023365709.37
215	nan	nan	1	1	16.0	16.0	16.0	0.985	1.41480971971e-20	2.39645473113e-18	-1.96141066849e-20	1.0	1.41470384059e-18	1.1494501792e-20	3.35504456452e-19	1.0	-1203717436.46	-1472105.8679	2749570.09625	-1494533.67725	-1103360462.45	-1462325.82572	2791452.92913	-1462325.20228	-1098210409.95
216	nan	nan	1	1	16.0	16.0	16.0	0.984	-1.19114008208e-22	-4.09981151828e-18	-1.00849860282e-20	1.0	4.00096012636e-18	-4.99617089982e-21	4.93423161555e-19	1.0	-1280639466.71	-1469789.32783	2729218.78149	-1493686.89978	-1178116547.84	-1463341.38226	2773597.66561	-1463346.67412	-1172978439.03
217	nan	nan	1	1	16.0	16.0	16.0	0.983	-2.26051917798e-20	-2.05421371577e-18	1.1699642584e-20	1.0	-1.96469292116e-18	1.02719288467e-20	1.10643678735e-20	1.0	-1357639550.53	-1467495.10887	2708878.6351	-1492882.42958	-1252795842.73	-1464245.19067	2755742.74409	-1464245.87146	-1247669589.14
218	nan	nan	1	1	16.0	16.0	16.0	0.982	2.12155283508e-20	2.11202371442e-18	1.36716411643e-20	1.0	4.82173505225e-19	6.94815170932e-20	-7.58888581181e-19	1.0	-1434717710.96	-1465199.15277	2688657.17437	-1492056.14049	-1327398326.68	-1464875.89637	2737946.32269	-1464882.49121	-1322283899.62
219	nan	nan	1	1	16.0	16.0	16.0	0.981	-2.17581588326e-20	7.07193101619e-19	1.5617169965e-20	1.0	-3.79661342783e-18	6.92548696054e-20	-1.50771864611e-19	1.0	-1511874262.54	-1462923.53803	2668427.43162	-1491264.56028	-1401923868.9	-1465394.92071	2720131.93459	-1465397.24785	-1396821207.06
220	nan	nan	1	1	16.0	16.0	16.0	0.98	4.43633506124e-20	1.51018033562e-18	1.70730078431e-20	1.0	5.47395042163e-20	8.32143696228e-20	-3.36430898738e-19	1.0	-1589109250.75	-1460641.51182	2648300.80407	-1490452.14583	-1476372465.08	-1465645.94809	2702358.92014	-1465654.24065	-1471281515.21
221	nan	nan	1	1	16.0	16.0	16.0	0.979	-1.51142441526e-20	-3.03231177672e-18	2.2525782441e-20	1.0	3.86622894818e-18	8.69664608814e-20	2.58715625827e-19	1.0	-1666422966.89	-1458377.52986	2628151.96213	-1489666.25945	-1550743968.85	-1465783.61007	2684555.08862	-1465787.79633	-1545664696.07
222	nan	nan	1	1	16.0	16.0	16.0	0.978	-8.54709183339e-20	-2.91482565996e-18	2.67609471773e-20	1.0	3.30411670856e-18	7.48697716034e-20	1.80418017765e-19	1.0	-1743815478.3	-1456101.67113	2608095.38186	-1488860.12417	-1625038388.41	-1465656.11868	2666780.2286	-1465666.30006	-1619970722.04
223	nan	nan	1	1	16.0	16.0	16.0	0.977	-3.00431998479e-20	-1.30967175513e-18	-1.07996700775e-20	1.0	-1.53185908511e-18	1.08817263943e-19	-2.35660447794e-19	1.0	-1821287052.85	-1453842.34527	2588008.31905	-1488072.40285	-1699255565.22	-1465411.48176	2648967.42716	-1465417.62288	-1694199496.77
224	nan	nan	1	1	16.0	16.0	16.0	0.976	1.42275065359e-19	4.69372719809e-18	4.23516473627e-22	1.0	-1.16255272011e-18	-2.96064484845e-20	-4.90405606681e-19	1.0	-1898837780.41	-1451565.58472	2568005.93961	-1487265.89738	-1773395517.1	-1464903.78021	2631174.48748	-1464915.88244	-1768350963.78
225	nan	nan	1	1	16.0	16.0	16.0	0.975	-6.21245727252e-20	-2.70547617309e-18	9.10560418298e-21	1.0	6.55423506674e-18	-1.04423280529e-19	-2.7515335896e-19	1.0	-1976467904.41	-1449304.11479	2547969.41697	-1486468.64352	-1847458075.49	-1464274.42273	2613341.09201	-1464282.55497	-1842425056.68
226	nan	nan	1	1	16.0	16.0	16.0	0.974	5.92923063078e-20	-1.53463841197e-18	3.75870870344e-21	1.0	3.03640135767e-18	-9.65485210972e-21	8.01743154356e-19	1.0	-2054177538.53	-1447018.46992	2528011.98755	-1485654.45033	-1921443265.77	-1463385.67308	2595520.57694	-1463399.62745	-1916421691.4
227	nan	nan	1	1	16.0	16.0	16.0	0.973	-3.48342299558e-20	-4.88626837491e-18	-1.27319639884e-20	1.0	7.09194216956e-18	8.86009697718e-20	5.64256291769e-19	1.0	-2131966900.38	-1444746.02364	2508021.21125	-1484837.53465	-1995350911.84	-1462371.71827	2577661.38174	-1462381.85351	-1990340829.73
228	nan	nan	1	1	16.0	16.0	16.0	0.972	-1.38569296215e-19	-3.76124980228e-18	-1.74700545371e-20	1.0	-8.84429451876e-18	1.59996582802e-19	-1.14301802276e-18	1.0	-2209836128.6	-1442440.48256	2488104.68857	-1484005.38852	-2069181044.82	-1461104.48	2559809.19982	-1461120.15844	-2064182361.26
229	nan	nan	1	1	16.0	16.0	16.0	0.971	1.04555629427e-20	-5.02846403093e-19	-1.6146565557e-21	1.0	5.11793188599e-18	6.17010562516e-20	-4.48451006012e-19	1.0	-2287785413.58	-1440145.0248	2468160.25452	-1483155.11941	-2142933483.81	-1459709.61926	2541924.32379	-1459721.77959	-2137946274.14
230	nan	nan	1	1	16.0	16.0	16.0	0.97	-7.58888581181e-20	-3.15826822296e-18	5.44483366407e-20	1.0	-1.11035431473e-18	-5.76114753031e-20	-3.93076227085e-20	1.0	-2365814920.29	-1437805.3665	2448286.00225	-1482291.43572	-2216608263.88	-1458069.30159	2524042.06391	-1458086.55761	-2211632432.53
231	nan	nan	1	1	16.0	16.0	16.0	0.969	1.28378431068e-19	-5.33450762269e-18	6.98537483689e-20	1.0	3.17277366218e-18	-3.58797862501e-20	2.20660023694e-18	1.0	-2443924810.62	-1435472.62389	2428394.68622	-1481391.71342	-2290205201.97	-1456299.00956	2506137.8011	-1456313.23662	-2285240849.19
232	nan	nan	1	1	16.0	16.0	16.0	0.968	-1.87935435172e-20	2.90347012451e-18	2.22346148654e-21	1.0	4.24098808778e-19	-7.65903072775e-20	-3.40957231049e-19	1.0	-2522115276.93	-1433082.32832	2408570.83003	-1480480.2974	-2363724334.73	-1454291.33161	2488234.19123	-1454310.01599	-2358771364.43
233	nan	nan	1	1	16.0	16.0	16.0	0.967	-2.04346698525e-20	3.64131523091e-18	1.03496838243e-20	1.0	-3.97523150058e-19	-4.6917684344e-20	-1.25149117957e-19	1.0	-2600386453.04	-1430695.88716	2388746.27392	-1479512.92014	-2437165479.61	-1452150.82185	2470323.85379	-1452167.15166	-2432224012.37
234	nan	nan	1	1	16.0	16.0	16.0	0.966	-1.29384282693e-19	2.00781219213e-18	4.87838038059e-20	1.0	1.36684647907e-18	-2.14921375476e-19	3.03343674235e-19	1.0	-2678738557.38	-1428236.67537	2368988.62381	-1478535.33863	-2510528672.67	-1449780.68302	2452415.74497	-1449800.64333	-2505598613.06
235	nan	nan	1	1	16.0	16.0	16.0	0.965	-3.58930211399e-20	-1.15979986303e-18	4.34898478856e-20	1.0	-4.73597296634e-18	-2.48710049138e-19	-1.03814475598e-19	1.0	-2757171698.61	-1425777.97827	2349251.69177	-1477480.12476	-2583813733.86	-1447274.71016	2434520.18749	-1447293.17761	-2578895217.12
236	nan	nan	1	1	16.0	16.0	16.0	0.964	-1.65859638984e-19	-8.35335951648e-18	4.23516473627e-20	1.0	6.27916111711e-19	-2.83464869755e-19	8.79696655283e-19	1.0	-2835686117.47	-1423230.25441	2329585.58191	-1476416.07974	-2657020696.05	-1444546.7773	2416634.44163	-1444567.88325	-2652113630.44
237	nan	nan	1	1	16.0	16.0	16.0	0.963	8.22680750021e-20	8.66805872617e-19	1.73112358595e-20	1.0	-4.28556319663e-18	-1.31065113698e-19	1.95849899273e-19	1.0	-2914281902.82	-1420679.99148	2309968.46536	-1475252.30478	-2730149381.61	-1441680.77587	2398786.52051	-1441701.44112	-2725253915.29
238	nan	nan	1	1	16.0	16.0	16.0	0.962	4.77514824015e-20	-5.3230726779e-19	2.71050543121e-20	1.0	3.77152007677e-18	6.12643048881e-20	-7.57035696609e-21	1.0	-2992959311.46	-1418025.65797	2290434.18041	-1474082.51797	-2803199817.55	-1438600.3294	2380965.73455	-1438622.43897	-2798315871.68
239	nan	nan	1	1	16.0	16.0	16.0	0.961	-6.03510974919e-20	-5.85000658043e-18	-5.15631306641e-20	1.0	1.05070201942e-17	3.07605308751e-19	-3.84844125629e-19	1.0	-3071718419.36	-1415367.30466	2270983.23753	-1472792.48105	-2876171828.37	-1435380.7352	2363213.5468	-1435403.56516	-2871299567.51
240	nan	nan	1	1	16.0	16.0	16.0	0.96	3.72694496792e-20	-1.40149542057e-18	-7.90917014499e-20	1.0	5.9279071418e-18	4.4196591001e-19	-1.05283548366e-18	1.0	-3150559493.51	-1412593.48198	2251629.82445	-1471502.52524	-2949065434.54	-1431954.7896	2345509.82027	-1431977.64804	-2944204802.53
241	nan	nan	1	1	16.0	16.0	16.0	0.959	2.46116010737e-19	8.09093812151e-18	-1.27743156358e-19	1.0	2.20011514093e-18	1.91879432333e-19	1.12663322919e-18	1.0	-3229482603.81	-1409816.95788	2232388.1845	-1470075.33537	-3021880464.14	-1428391.50279	2327898.53214	-1428416.41709	-3017031642.84
242	nan	nan	1	1	16.0	16.0	16.0	0.958	1.11067195209e-19	3.55769719715e-18	-5.81276360053e-20	1.0	3.33926857587e-18	-9.97381295392e-20	-1.4712697596e-18	1.0	-3308488020.4	-1406917.88595	2213251.45066	-1468657.77093	-3094616932.43	-1424632.04811	2310350.41283	-1424655.48542	-3089779892.65
243	nan	nan	1	1	16.0	16.0	16.0	0.957	-5.12560812207e-19	8.34073343161e-18	-8.57620859095e-21	1.0	-8.02976646085e-18	-3.09167025748e-19	3.39474923392e-19	1.0	-3387575812.07	-1404018.67844	2194245.34631	-1467088.5872	-3167274671.46	-1420740.50415	2292907.82128	-1420767.61918	-3162449612.07
244	nan	nan	1	1	16.0	16.0	16.0	0.956	6.04040370511e-20	4.0926514429e-18	-4.51574440005e-20	1.0	-1.51491313221e-17	-1.78141616719e-19	7.16616343157e-19	1.0	-3466746245.26	-1400992.96543	2175347.13471	-1465540.29305	-3239853692.35	-1416664.55561	2275539.55512	-1416688.59109	-3235040614.32
245	nan	nan	1	1	16.0	16.0	16.0	0.955	4.0673463336e-19	-2.75992450973e-18	5.27278009666e-20	1.0	-2.66508328942e-18	-2.78991477002e-20	-1.7143152759e-18	1.0	-3545999393.63	-1397969.6471	2156592.84648	-1463827.70031	-3312353829.7	-1412463.36619	2258283.3537	-1412492.90405	-3307552949.99
