2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
242	nan	nan	1	1	32.0	32.0	32.0	0.9958	-6.79115282906e-21	-2.96821768696e-19	-2.15411273194e-20	1.0	-1.44779147868e-19	9.49272470966e-21	-3.81743852693e-21	1.0	-742690890.781	371076.279782	556338.311819	372640.563158	-285561628.169	69772.6751555	558685.004632	69771.6937104	-286176401.78
243	nan	nan	1	1	32.0	32.0	32.0	0.9957	6.53472683917e-22	-1.56255244892e-19	-5.6454042831e-21	1.0	-5.17172137327e-19	6.76302868823e-21	-8.34832033219e-22	1.0	-756304765.568	177130.15584	655164.05328	177894.297917	-293992192.773	370534.193929	657993.49326	370533.242744	-295458524.287
244	nan	nan	1	1	32.0	32.0	32.0	0.9956	-9.36616607594e-21	1.83869842461e-20	-2.78068136643e-20	1.0	5.74037702513e-19	3.99197363618e-21	-1.21434249826e-20	1.0	-769893671.232	-11544.8287154	757799.321573	-11596.6229466	-302429761.787	674321.855125	761148.371759	674320.944013	-304756762.081
245	nan	nan	1	1	32.0	32.0	32.0	0.9955	-1.09965390633e-20	-1.51744215421e-20	-8.73006418488e-21	1.0	-2.78122937359e-20	1.35657620459e-21	2.4659288036e-21	1.0	-783456960.794	-195037.767129	864106.847247	-195920.146189	-310875130.87	980764.325579	868012.735531	980763.463078	-314071045.831
246	nan	nan	1	1	32.0	32.0	32.0	0.9954	-2.87031672556e-21	2.82488796632e-19	6.55788789632e-21	1.0	8.65607287909e-20	-1.50546871485e-21	-1.6346071181e-20	1.0	-796993837.486	-373471.231237	973923.456668	-375197.826425	-319329221.391	1289436.43447	978423.956462	1289435.63433	-323401344.14
247	nan	nan	1	1	32.0	32.0	32.0	0.9953	5.85395719504e-21	8.99620954697e-21	9.66519186738e-21	1.0	-3.79607658761e-19	-8.12291361527e-22	7.40874655391e-21	1.0	-810503309.997	-546976.529922	1087088.7293	-549560.11097	-327793089.527	1599901.99754	1092221.75606	1599901.2667	-332747700.966
248	nan	nan	1	1	32.0	32.0	32.0	0.9952	5.32538878362e-21	-1.85641456538e-19	1.19316667458e-20	1.0	-2.62471025808e-19	-1.26062325353e-21	-1.56187726274e-20	1.0	-823984195.809	-715690.790739	1203416.90081	-719143.271155	-336267910.622	1911676.91894	1209220.67012	1911676.27408	-342110250.147
249	nan	nan	1	1	32.0	32.0	32.0	0.9951	8.91617982271e-21	1.72821397815e-19	3.98473580582e-21	1.0	-5.36877440674e-20	-9.59529510562e-22	2.84061060181e-20	1.0	-837435098.001	-879736.730249	1322726.45774	-884069.228596	-344754983.714	2224274.94938	1329239.09028	2224274.39563	-351489235.219
250	nan	nan	1	1	32.0	32.0	32.0	0.995	1.67727412807e-20	3.10443623927e-19	-4.64172400734e-21	1.0	5.11549583908e-19	-9.13207396259e-22	1.22333808742e-20	1.0	-850854424.245	-1039225.33459	1444813.60813	-1044448.07818	-353255711.76	2537171.77186	1452073.28235	2537171.32952	-360885010.347
251	nan	nan	1	1	32.0	32.0	32.0	0.9949	8.8500053737e-21	2.40986508662e-19	-1.04139971169e-20	1.0	-1.19482517171e-19	-9.66146955462e-22	-8.12839368683e-21	1.0	-864240389.256	-1194242.20792	1569482.88401	-1200364.53606	-361771598.739	2849855.36693	1577527.45917	2849855.0398	-370298040.487
252	nan	nan	1	1	32.0	32.0	32.0	0.9948	2.60644611015e-21	-7.93627478571e-19	-2.99129189014e-21	1.0	8.80082948629e-20	-2.13743470284e-21	-3.19819044086e-20	1.0	-877591056.681	-1344857.13425	1696520.4424	-1351887.35299	-370304220.44	3161791.96966	1705387.61893	3161791.78254	-379728886.309
253	nan	nan	1	1	32.0	32.0	32.0	0.9947	5.73236164499e-21	1.01355577829e-19	3.27563522571e-21	1.0	1.25910951301e-19	-2.56425989891e-21	1.370638275e-20	1.0	-890904366.292	-1491116.34907	1825725.6462	-1499061.73529	-378855209.946	3472482.73102	1835452.61192	3472482.68492	-389178189.42
254	nan	nan	1	1	32.0	32.0	32.0	0.9946	1.60969347203e-21	1.69690105606e-18	8.55945818355e-21	1.0	2.28452395936e-19	-1.66511457307e-21	3.35028827599e-21	1.0	-904178199.549	-1633058.03821	1956882.78078	-1641924.70685	-387426215.524	3781431.05419	1967506.38548	3781431.17671	-398646643.947
255	nan	nan	1	1	32.0	32.0	32.0	0.9945	-6.28574547479e-21	9.54362113275e-19	6.23942336049e-21	1.0	5.34328897207e-19	-2.359119107e-21	4.41218138736e-21	1.0	-917410421.077	-1770708.17157	2089793.82416	-1780501.13862	-396018877.274	4088204.26036	2101350.24849	4088204.54562	-408134974.953
256	nan	nan	1	1	32.0	32.0	32.0	0.9944	2.60268243837e-20	-7.07967135877e-19	1.12248409123e-21	1.0	-3.7795784703e-19	-2.44018280703e-21	2.51322285512e-20	1.0	-930598956.89	-1904099.23848	2224248.32453	-1914822.34739	-404634777.956	4392398.15183	2236773.27189	4392398.62694	-417643902.88
257	nan	nan	1	1	32.0	32.0	32.0	0.9943	1.43875659844e-20	2.17196370315e-18	-3.81640455117e-21	1.0	-2.52788876738e-19	-7.841672207e-22	4.04243165355e-21	1.0	-943741832.42	-2033265.27789	2360057.88887	-2044921.34967	-413275419.806	4693698.21579	2373586.28076	4693698.86378	-427174125.218
258	nan	nan	1	1	32.0	32.0	32.0	0.9942	4.7376769584e-21	1.33794602924e-18	-8.24574993623e-21	1.0	3.87903039534e-19	2.30866108964e-21	-4.08213632295e-21	1.0	-956837247.495	-2158259.14871	2497024.66781	-2170849.9703	-421942176.975	4991835.19553	2511590.85892	4991836.04007	-436726282.553
259	nan	nan	1	1	32.0	32.0	32.0	0.9941	-1.91823184051e-21	2.1540974291e-18	-9.92099747181e-21	1.0	-6.33143893183e-19	5.33862367342e-21	3.05378538542e-20	1.0	-969883594.144	-2279142.49694	2634978.01298	-2292669.03522	-430636281.548	5286640.53365	2650615.52657	5286641.54382	-446300952.634
260	nan	nan	1	1	32.0	32.0	32.0	0.994	-1.44756607197e-21	9.9928215644e-19	-9.19266494245e-21	1.0	-7.80933771686e-19	4.42210755471e-21	7.75440465238e-21	1.0	-982879515.685	-2395998.45118	2773742.14141	-2410460.86006	-439358786.256	5577990.46366	2790483.91595	5577991.65815	-455898623.268
261	nan	nan	1	1	32.0	32.0	32.0	0.9939	-4.01219820216e-20	3.99627208023e-18	-5.66887553298e-21	1.0	-6.67773809527e-19	3.54860482785e-21	6.17163590929e-20	1.0	-995823895.7	-2508915.89294	2913174.78219	-2524313.73409	-448110567.329	5865854.78232	2931052.96605	5865856.11605	-465519700.538
262	nan	nan	1	1	32.0	32.0	32.0	0.9938	-4.87871125284e-21	3.38606383749e-20	-2.80310830079e-21	1.0	7.4437156143e-20	2.45962155143e-21	-4.40721830368e-21	1.0	-1008715899.06	-2617998.76302	3053134.54387	-2634330.97957	-456892302.415	6150232.15472	3072180.78229	6150233.64223	-475164486.16
263	nan	nan	1	1	32.0	32.0	32.0	0.9937	-2.81613639544e-21	1.51674070505e-18	9.41124741932e-22	1.0	7.80657493361e-19	-1.61920604907e-22	3.42593394301e-20	1.0	-1021554935.71	-2723347.71758	3193520.66103	-2740612.81514	-465704491.271	6431194.47539	3213765.96959	6431196.06019	-484833194.966
264	nan	nan	1	1	32.0	32.0	32.0	0.9936	1.5280921046e-20	4.26074943262e-19	6.17924597092e-21	1.0	-6.96944333829e-19	1.14895387084e-21	2.56938841871e-20	1.0	-1034340689.48	-2825069.23481	3334239.55431	-2843265.19798	-474547446.983	6708818.39384	3355714.6466	6708820.0893	-494525932.398
265	nan	nan	1	1	32.0	32.0	32.0	0.9935	1.53309654731e-20	-2.47135676278e-18	6.82258569234e-21	1.0	-1.63688041722e-18	1.50293547422e-21	3.29217883796e-20	1.0	-1047073065.37	-2923258.08684	3475243.75686	-2942382.50828	-483421329.317	6983228.78768	3497978.99903	6983230.53033	-504242717.047
266	nan	nan	1	1	32.0	32.0	32.0	0.9934	4.87333457886e-21	8.43379290489e-19	3.1627250721e-21	1.0	1.11895203002e-18	3.17032479397e-21	3.62470544421e-20	1.0	-1059752211.6	-3018008.3104	3616496.35332	-3038058.26034	-492326144.072	7254531.50611	3640522.1126	7254533.31177	-513983457.554
267	nan	nan	1	1	32.0	32.0	32.0	0.9933	-1.81026409106e-20	-7.17231765532e-20	-1.27799404639e-22	1.0	-1.17908227029e-18	2.66248759666e-21	3.99511692251e-20	1.0	-1072378456.93	-3109397.74342	3758007.49004	-3130369.8603	-501261782.761	7522859.36293	3783354.15119	7522861.16542	-523747979.679
268	nan	nan	1	1	32.0	32.0	32.0	0.9932	2.24953835535e-20	-2.82305906998e-18	-3.05519159246e-21	1.0	-2.95741884406e-19	6.33620349216e-21	6.74234917292e-21	1.0	-1084952328.79	-3197500.82746	3899796.57685	-3219391.1647	-510228024.716	7788309.87081	3926494.87929	7788311.69145	-533536004.843
269	nan	nan	1	1	32.0	32.0	32.0	0.9931	2.16609651106e-20	-5.95932346146e-19	-2.38641606722e-21	1.0	-3.51043044258e-18	2.65235463415e-21	-1.02563778512e-19	1.0	-1097474485.2	-3282374.84868	4041926.34816	-3305178.94466	-519224577.303	8050995.05826	4070007.43873	8050996.83176	-543347182.781
270	nan	nan	1	1	32.0	32.0	32.0	0.993	-7.23638279377e-21	-2.36770937766e-18	3.33002235099e-21	1.0	-2.23067119276e-18	5.54045574288e-21	-5.3032203432e-20	1.0	-1109945732.88	-3364073.92041	4184463.49667	-3387786.64255	-528251075.562	8310984.75903	4213959.22062	8310986.51457	-553181072.76
271	nan	nan	1	1	32.0	32.0	32.0	0.9929	-2.07183928026e-20	2.16992139421e-18	1.24085363689e-20	1.0	-7.06430441094e-19	6.73407736679e-21	4.06823968866e-20	1.0	-1122366958.48	-3442636.77648	4327510.46797	-3467252.38689	-537307118.026	8568358.6477	4358453.43095	8568360.32341	-563037181.495
272	nan	nan	1	1	32.0	32.0	32.0	0.9928	2.21001980159e-20	2.19647141034e-18	2.09580683851e-20	1.0	-2.07686026658e-19	-8.24699070715e-22	-3.24263071927e-20	1.0	-1134739151.56	-3518101.56078	4471165.69685	-3543613.57596	-546392259.838	8823153.08743	4503589.47788	8823154.72047	-572914945.887
273	nan	nan	1	1	32.0	32.0	32.0	0.9927	2.40719898011e-21	-1.45868586094e-18	8.80968031884e-21	1.0	2.02517802191e-19	-4.92089746408e-21	2.51429818992e-20	1.0	-1147063338.55	-3590494.84539	4615554.35582	-3616896.11402	-555506041.981	9075412.81063	4649493.56199	9075414.34288	-582813774.388
274	nan	nan	1	1	32.0	32.0	32.0	0.9926	4.01656157989e-20	-6.93944811492e-18	-2.79090738675e-21	1.0	1.96465321649e-18	-5.05159200086e-21	-4.51251839566e-20	1.0	-1159340612.82	-3659846.44736	4760790.18065	-3687129.03976	-564647977.754	9325140.79713	4796280.57257	9325142.27249	-592733028.954
275	nan	nan	1	1	32.0	32.0	32.0	0.9925	-3.76741994927e-21	6.1986598999e-19	-1.21355667668e-20	1.0	3.38740387008e-18	-5.57106142554e-21	5.39222497711e-20	1.0	-1171572072.13	-3726178.88429	4907006.25616	-3754334.19043	-573817577.728	9572350.01476	4944084.80018	9572351.37915	-602672066.8
276	nan	nan	1	1	32.0	32.0	32.0	0.9924	-1.26860554644e-20	8.39530419098e-19	-1.33664115182e-20	1.0	1.61639363499e-19	-8.17916189692e-21	-2.11319831089e-20	1.0	-1183758854.64	-3789521.05958	5054318.88721	-3818539.7099	-583014332.919	9817017.02269	5093023.80145	9817018.32603	-612630219.424
277	nan	nan	1	1	32.0	32.0	32.0	0.9923	1.91590022516e-20	-1.07815531677e-17	-6.80645567039e-21	1.0	1.10681150017e-18	1.08526096367e-20	1.42976514519e-19	1.0	-1195902080.49	-3849897.43087	5202857.91369	-3879769.40407	-592237738.021	10059133.1215	5243228.71869	10059134.3144	-622606831.594
278	nan	nan	1	1	32.0	32.0	32.0	0.9922	-2.42709784372e-20	-2.72212235574e-18	3.97770477061e-21	1.0	-3.73066728068e-19	1.1979229631e-20	3.28349344153e-20	1.0	-1208002891.51	-3907340.16498	5352731.26741	-3938054.73225	-601487274.185	10298659.974	5394808.75193	10298661.1121	-632601236.846
279	nan	nan	1	1	32.0	32.0	32.0	0.9921	7.95468575819e-21	6.83151262551e-18	1.73501133483e-20	1.0	-1.02239523712e-21	6.40072357994e-21	3.66407924136e-20	1.0	-1220062398.06	-3961878.10107	5504054.39451	-3993423.9284	-610762430.568	10535577.5884	5547880.65053	10535578.6271	-642612792.401
280	nan	nan	1	1	32.0	32.0	32.0	0.992	-2.65514636872e-21	8.86926213837e-19	8.43062480314e-21	1.0	-1.50626280823e-18	2.27805540697e-21	6.93094635258e-20	1.0	-1232081720.64	-4013547.78671	5656915.97187	-4045912.8978	-620062687.086	10769839.2545	5702534.2794	10769840.2549	-652640852.511
281	nan	nan	1	1	32.0	32.0	32.0	0.9919	-1.09435995041e-21	-1.55296707998e-18	3.22951990656e-21	1.0	-1.39671431663e-18	-5.97058966141e-21	-1.00568618874e-20	1.0	-1244061942.7	-4062382.53952	5811407.50879	-4095554.40529	-629387532.923	11001415.5405	5858862.35513	11001416.4615	-662684799.989
282	nan	nan	1	1	32.0	32.0	32.0	0.9918	-1.2243927427e-20	5.03479196262e-18	-1.99660720355e-21	1.0	-6.743540313e-19	-8.96663784007e-21	8.49845361337e-21	1.0	-1256004153.09	-4108422.80962	5967590.99995	-4142388.32643	-638736449.231	11230249.6871	6016927.89752	11230250.5929	-672744018.561
283	nan	nan	1	1	32.0	32.0	32.0	0.9917	-2.26308343788e-20	-1.75029101511e-18	-2.26922525393e-20	1.0	2.38750794562e-19	-1.63053842346e-20	-1.13158307797e-20	1.0	-1267909402.85	-4151705.62762	6125529.15107	-4186451.19245	-648108925.846	11456301.138	6176794.66079	11456301.9886	-682817921.981
284	nan	nan	1	1	32.0	32.0	32.0	0.9916	-2.80039928428e-20	-5.96939686696e-18	2.44467026185e-20	1.0	4.20215030366e-18	-2.32570101025e-20	2.48683579358e-20	1.0	-1279778747.25	-4192274.44938	6285255.16922	-4227785.94882	-657504445.132	11679503.6735	6338496.67026	11679504.5322	-692905925.802
285	nan	nan	1	1	32.0	32.0	32.0	0.9915	2.09204316672e-20	-1.75104044074e-18	1.69785024581e-20	1.0	-1.10782645078e-18	-1.20189343004e-20	-1.19626860187e-20	1.0	-1291613203.95	-4230169.29159	6446803.22007	-4266432.16441	-666922498.802	11899808.6649	6502068.95684	11899809.4904	-703007474.89
286	nan	nan	1	1	32.0	32.0	32.0	0.9914	5.4146208922e-20	-3.734621204e-19	-9.24374334528e-23	1.0	-4.93165081204e-19	-1.78125073107e-20	2.86386471678e-20	1.0	-1303413794.11	-4265436.33127	6610180.27451	-4302435.56915	-676362572.897	12117144.9617	6667519.09311	12117145.8142	-713122015.127
287	nan	nan	1	1	32.0	32.0	32.0	0.9913	-2.76526478776e-21	1.66979145225e-18	4.33401281947e-21	1.0	2.81486419165e-18	-2.76940069083e-21	-5.33068273954e-20	1.0	-1315181500.26	-4298118.82433	6775395.94363	-4335839.02802	-685824165.369	12331460.916	6834857.37743	12331461.7536	-723249020.31
288	nan	nan	1	1	32.0	32.0	32.0	0.9912	1.45724408513e-20	2.73954774252e-18	1.18268216031e-20	1.0	-2.33824437706e-18	7.55381335383e-21	7.64811194367e-21	1.0	-1326917306.87	-4328266.06472	6942436.1207	-4366691.45766	-695306771.273	12542686.3607	7004070.10758	12542687.2409	-733387964.386
289	nan	nan	1	1	32.0	32.0	32.0	0.9911	7.70932330899e-21	-4.34872505385e-18	-9.72764400362e-22	1.0	1.03471857388e-18	3.46754112782e-21	3.8664076192e-20	1.0	-1338622157.92	-4355924.88557	7111291.73583	-4395039.36348	-704809900.7	12750773.1052	7175148.75097	12750773.9875	-743538348.086
290	nan	nan	1	1	32.0	32.0	32.0	0.991	1.31616843166e-20	-2.05951098041e-18	-1.02959170844e-20	1.0	1.88669640684e-18	-9.3636845341e-22	-8.64387196506e-20	1.0	-1350296997.7	-4381147.7907	7281933.93594	-4420934.94617	-714333063.085	12955658.7935	7348064.70001	12955659.7335	-753699672.01
291	nan	nan	1	1	32.0	32.0	32.0	0.9909	2.99348391877e-20	-2.71325001649e-18	3.11543102057e-20	1.0	5.28806143129e-18	-6.76964613313e-21	-6.21576599497e-20	1.0	-1361942728.73	-4403985.01639	7454341.03303	-4444428.17883	-723875785.001	13157305.0907	7522796.68872	13157306.0495	-763871462.88
292	nan	nan	1	1	32.0	32.0	32.0	0.9908	2.41375438646e-20	1.80222472268e-18	1.92544899135e-20	1.0	1.50972704064e-18	2.70653496427e-21	-1.41629864481e-20	1.0	-1373560252.58	-4424491.86177	7628474.37359	-4465574.13118	-733437593.725	13355663.1144	7699306.18385	13355664.1454	-774053247.367
293	nan	nan	1	1	32.0	32.0	32.0	0.9907	2.71451725718e-20	-2.85236856063e-18	-3.61291812048e-21	1.0	-2.67148235864e-18	1.18783135963e-20	5.8617326928e-20	1.0	-1385150428.64	-4442721.28262	7804302.9581	-4484425.55614	-743018034.972	13550709.36	7877562.50913	13550710.4251	-784244577.456
294	nan	nan	1	1	32.0	32.0	32.0	0.9906	-2.75616580103e-20	-3.15282041144e-18	-8.59771528688e-21	1.0	2.74203921053e-18	1.31025409028e-20	7.60245157385e-20	1.0	-1396714114.61	-4458730.50378	7981779.72926	-4501039.51696	-752616656.164	13742412.5199	8057518.60903	13742413.6693	-794445005.018
295	nan	nan	1	1	32.0	32.0	32.0	0.9905	-7.30040657318e-20	-7.10869092261e-19	-3.00779414337e-20	1.0	1.72378980264e-18	-1.6014216659e-21	4.70665768543e-21	1.0	-1408252126.34	-4472574.20464	8160864.32249	-4515470.54294	-762233023.84	13930767.096	8239134.33155	13930768.2923	-804654106.242
296	nan	nan	1	1	32.0	32.0	32.0	0.9904	2.63990556593e-20	9.26363869337e-18	-4.70870495744e-20	1.0	-6.07534546854e-18	-1.63020755122e-20	-3.54248369132e-20	1.0	-1419765277.71	-4484310.71357	8341500.21268	-4527776.86309	-771866706.721	14115760.8691	8422353.01752	14115762.1594	-814871457.183
297	nan	nan	1	1	32.0	32.0	32.0	0.9903	-1.04923724799e-20	1.9705576317e-18	-1.61908197198e-20	1.0	1.46054288142e-18	-3.43908611475e-20	6.81795348091e-20	1.0	-1431254341.89	-4493995.83481	8523636.40152	-4538014.18167	-781517292.297	14297406.041	8607123.74673	14297407.3883	-825096657.321
298	nan	nan	1	1	32.0	32.0	32.0	0.9902	-1.07210879193e-20	-4.41851428213e-18	5.37444059394e-20	1.0	-4.11254513663e-18	-1.31091583477e-20	7.35859872927e-21	1.0	-1442720090.49	-4501688.62759	8707205.64915	-4546241.52009	-791184369.803	14475707.0601	8793378.98872	14475708.5088	-835329306.019
299	nan	nan	1	1	32.0	32.0	32.0	0.9901	-1.5536106265e-20	-2.14525983143e-18	-8.23582376888e-21	1.0	4.86127428553e-18	1.01048383629e-20	-1.89574907146e-19	1.0	-1454163256.7	-4507445.55681	8892145.48287	-4552515.29125	-800867545.683	14650689.9818	8981056.19423	14650691.4946	-845569025.173
300	nan	nan	1	1	32.0	32.0	32.0	0.99	-5.67032309905e-20	-2.45224310036e-18	5.45302275213e-20	1.0	-5.89637501685e-19	2.77998860267e-20	6.21510425048e-20	1.0	-1465584573.43	-4511325.70158	9078377.62641	-4556894.59115	-810566426.806	14822371.0117	9170076.6261	14822372.63	-855815436.463
301	nan	nan	1	1	32.0	32.0	32.0	0.9901	3.42663704653e-20	-5.48853857891e-18	-2.17325162336e-20	1.0	5.22539753681e-18	3.62999940013e-20	1.40437070038e-19	1.0	-1446769754.45	-4591141.77153	9075093.99029	-4637134.06029	-804553328.846	14815016.7336	9165960.6554	14814851.7721	-849809415.195
302	nan	nan	1	1	32.0	32.0	32.0	0.9902	2.58473261908e-20	9.39812833481e-19	-5.05026851188e-20	1.0	5.71088638193e-18	2.71447589815e-20	9.09236929318e-20	1.0	-1428956330.97	-4648251.14315	9056016.26733	-4694262.17572	-798048096.227	14771253.1957	9145569.77213	14771289.8351	-843214064.393
303	nan	nan	1	1	32.0	32.0	32.0	0.9903	-7.53578081648e-20	-6.86679684172e-18	4.44510317574e-20	1.0	4.96682584041e-18	2.2194910196e-20	6.12312176636e-20	1.0	-1411748734.18	-4696884.91696	9025334.94737	-4742905.63815	-791241568.966	14713660.6364	9113750.05765	14713630.271	-836261092.707
304	nan	nan	1	1	32.0	32.0	32.0	0.9904	-5.63483705077e-20	7.48585881215e-18	1.83307359645e-20	1.0	7.24736444358e-18	-3.20946077671e-22	-1.68837489189e-19	1.0	-1394894054.71	-4745185.22752	8981600.05131	-4791197.62903	-784251538.279	14646576.7021	9068664.606	14646566.1026	-829103835.791
305	nan	nan	1	1	32.0	32.0	32.0	0.9905	3.28341072347e-20	-6.56304950334e-18	-7.29325146088e-21	1.0	-4.95528170778e-18	-4.07965478111e-21	3.09448267156e-20	1.0	-1378291241.08	-4793768.59414	8930118.709	-4839754.0305	-777128716.683	14577235.8127	9015783.70422	14577217.2944	-821801642.418
306	nan	nan	1	1	32.0	32.0	32.0	0.9906	3.41575962148e-20	9.9888577149e-18	-2.42190211549e-20	1.0	5.80120457865e-18	-1.20702194984e-20	2.57914914994e-21	1.0	-1361849423.01	-4844192.46828	8871620.54619	-4890164.27785	-769917318.761	14505937.3406	8955812.37974	14505931.2961	-814407540.38
307	nan	nan	1	1	32.0	32.0	32.0	0.9907	-4.27350455766e-20	1.37185919358e-18	7.28539324506e-21	1.0	4.3137965253e-19	-1.26360110374e-20	-4.95580448593e-20	1.0	-1345523521.46	-4896405.73756	8808438.38101	-4942371.71993	-762640587.492	14434756.7121	8891132.70223	14434750.0357	-806947209.685
308	nan	nan	1	1	32.0	32.0	32.0	0.9908	-4.61087017049e-20	-1.47489611941e-18	2.10600183956e-20	1.0	-1.57844920593e-18	2.28401110738e-20	2.16043032387e-20	1.0	-1329275356.86	-4950560.40736	8741222.24263	-4996530.85838	-755317942.166	14363696.1357	8822392.04205	14363693.0027	-799442105.977
309	nan	nan	1	1	32.0	32.0	32.0	0.9909	-2.72134149724e-20	-4.22358751642e-18	3.17678714251e-21	1.0	-2.45557663823e-18	2.4524250801e-20	-3.023510575e-20	1.0	-1313082692.49	-5006410.0574	8671075.76147	-5052388.48101	-747961040.917	14293264.3363	8750710.26398	14293261.0414	-791904627.213
310	nan	nan	1	1	32.0	32.0	32.0	0.991	3.25710637999e-20	8.41480249238e-18	1.84891410518e-20	1.0	2.57613821251e-19	4.07965478111e-21	-6.16133751066e-20	1.0	-1296928108.16	-5063726.68984	8598512.59831	-5109715.50598	-740579103.962	14223387.0602	8676603.87428	14223385.2977	-784344266.123
311	nan	nan	1	1	32.0	32.0	32.0	0.9911	1.48586453433e-20	5.6500505566e-18	4.04576105551e-20	1.0	1.80427447624e-18	-7.68285352939e-21	1.98622608686e-20	1.0	-1280800396.62	-5122252.12328	8524162.23667	-5168250.35923	-733178171.689	14154154.6938	8600710.04962	14154153.1021	-776767109.391
312	nan	nan	1	1	32.0	32.0	32.0	0.9912	7.37439787897e-20	-5.34762008976e-18	-6.88927712922e-20	1.0	1.75102886021e-18	-2.21485880817e-20	-9.90482609083e-20	1.0	-1264690788.35	-5181768.94619	8448365.50957	-5227773.96956	-725763055.393	14085481.6088	8523372.23742	14085480.7203	-769177775.47
313	nan	nan	1	1	32.0	32.0	32.0	0.9913	-4.95357109827e-20	2.41603905931e-18	-9.53677207728e-21	1.0	-4.5281024784e-19	-2.29062855228e-20	1.07417674346e-20	1.0	-1248593340.71	-5242085.94649	8371483.1672	-5288092.75773	-718337063.835	14017328.7401	8444955.09646	14017327.9937	-761579374.493
314	nan	nan	1	1	32.0	32.0	32.0	0.9914	1.39355117797e-20	-6.38435202125e-18	-6.22786351143e-20	1.0	-3.7266471829e-19	-2.34158287802e-20	-5.58297282637e-20	1.0	-1232503442.79	-5303040.1465	8293732.30317	-5349042.23956	-710902811.735	13949615.8382	8365677.71044	13949615.394	-753974249.383
315	nan	nan	1	1	32.0	32.0	32.0	0.9915	-2.35035099251e-20	-7.26603391e-18	7.89854087412e-21	1.0	-1.05506721695e-18	1.54649687323e-20	-3.38399588595e-20	1.0	-1216417889.74	-5364497.97119	8215323.14237	-5410487.34439	-703462142.67	13882276.6093	8285752.45574	13882276.2495	-746364013.668
316	nan	nan	1	1	32.0	32.0	32.0	0.9916	-4.01116422639e-20	1.77008313106e-17	4.00173436741e-20	1.0	7.59094549153e-18	4.30497877997e-20	-6.58882445123e-20	1.0	-1200334219.88	-5426347.09338	8136392.74695	-5472314.71318	-696016497.22	13815245.4207	8205317.69859	13815245.2027	-738749874.943
317	nan	nan	1	1	32.0	32.0	32.0	0.9917	1.48214222157e-20	-2.52969367548e-18	2.89999183003e-20	1.0	-3.10665877018e-19	2.48650492133e-20	1.20411027408e-19	1.0	-1184250683.14	-5488501.41055	8057064.61224	-5534437.35866	-688566913.119	13748464.2699	8124498.14191	13748464.1046	-731132681.644
318	nan	nan	1	1	32.0	32.0	32.0	0.9918	7.1625569241e-20	7.49649304611e-18	1.56564610441e-20	1.0	1.34152631509e-17	4.14913795257e-21	-1.58223107569e-20	1.0	-1168165941.41	-5550890.18337	7977422.69398	-5596783.89794	-681114196.384	13681885.2324	8043378.53072	13681885.1348	-723513067.104
319	nan	nan	1	1	32.0	32.0	32.0	0.9919	1.30967506386e-20	-3.82681213763e-18	1.80718284328e-21	1.0	-3.64152698914e-18	-1.82806915374e-20	-1.50232542852e-20	1.0	-1152079029.58	-5613461.22026	7897538.98655	-5659301.62154	-673658935.074	13615465.6764	7962031.53299	13615465.6055	-715891482.073
320	nan	nan	1	1	32.0	32.0	32.0	0.992	4.23756356005e-20	7.87781669105e-18	-1.18514302264e-20	1.0	-7.62635709356e-19	-2.99307032846e-20	6.44009737709e-20	1.0	-1135989213.49	-5676172.25277	7817463.59602	-5721947.87908	-666201583.237	13549172.6308	7880507.71939	13549172.5903	-708268261.542
321	nan	nan	1	1	32.0	32.0	32.0	0.9921	7.19911830717e-20	-1.51887565821e-18	-2.19244221357e-20	1.0	1.31586899228e-18	-1.90880198153e-20	1.23034844311e-19	1.0	-1119895960.69	-5738992.8392	7737238.2713	-5784691.93446	-658742474.014	13482977.2222	7798849.22033	13482977.1938	-700643644.611
322	nan	nan	1	1	32.0	32.0	32.0	0.9922	-1.01605076182e-19	-7.1640458492e-19	-2.60057312781e-20	1.0	1.87043072727e-18	-1.15209715716e-20	-7.17182134696e-20	1.0	-1103798868.04	-5801898.79225	7656892.51074	-5847509.38657	-651281862.868	13416857.8266	7717085.80552	13416857.8119	-693017808.58
323	nan	nan	1	1	32.0	32.0	32.0	0.9923	-2.29484717341e-20	6.22436867334e-19	-2.47839855133e-20	1.0	2.99313153983e-18	-7.95747749276e-21	1.94048299899e-19	1.0	-1087697642.79	-5864872.93846	7576450.46297	-5910382.90012	-643819937.397	13350795.7566	7635241.83963	13350795.7474	-685390879.949
324	nan	nan	1	1	32.0	32.0	32.0	0.9924	-1.00088854119e-21	7.77682124698e-19	-1.02704812806e-20	1.0	3.23385929605e-18	-1.46576404544e-21	1.24015880518e-19	1.0	-1071592064.06	-5927901.84812	7495929.20431	-5973298.92943	-636356840.986	13284777.3879	7553334.55457	13284777.3849	-677762952.066
325	nan	nan	1	1	32.0	32.0	32.0	0.9925	-1.31869133253e-20	5.72037414356e-18	2.28715439371e-22	1.0	5.21512064488e-18	-9.06920823603e-21	-3.16562020424e-20	1.0	-1055481971.48	-5990976.27001	7415342.5583	-6036248.13662	-628892678.851	13218791.1401	7471377.89496	13218791.1393	-670134091.388
